X_2,X_3,X_7,X_5,X_9,X_0,X_1,X_4,X_6,X_8
-1.544286139571424,-0.7037921153864173,-0.02457058354179059,0.3946315865801594,-0.04914046055505855,-1.4366996276687574,-0.47638007767520885,0.03410657338692405,1.1346038435694,0.9651332447349488
0.4393847305643517,-0.7634857714725397,-1.0723868915536197,-1.5694546192962586,0.8719704058830062,-0.45080729375498696,1.3518530372813689,-1.14651062807277,0.5304705128857472,-0.05584924779198361
0.439737485834064,-0.5471533429347969,-2.226854160021414,0.29955059826738056,0.704999164445629,-0.7690005090200293,1.051155387260411,-1.05690498248907,1.384039934419559,1.274702225158216
-0.13953078010197817,-0.80937304456579,1.2980327688665856,0.33441990237065333,0.8164076933472337,-0.4959441291998804,-0.21845099328757295,-0.30205290472230745,2.105000557288971,2.259931967218426
-1.3631628871866481,-0.6091968342352969,-1.3756321061163221,2.406637606738768,0.052963505655597654,-0.4266476942786688,-0.8368723333500656,0.09256293192680123,1.2009364680450514,0.8549856716283294
1.29155963898095,-0.5886657009342686,-0.32241338887936033,-0.41404811503114414,0.14298174148978415,-1.1114588553648441,0.7226459585917151,-0.8817793784204885,0.17350942684103454,-0.3227719235793345
-1.4581244817277244,-0.8699886460127589,-1.3185047417641969,2.416598416729334,-0.20266858243253555,-0.41442793168298125,-0.29334317884280064,-0.32291208811954597,0.9762284043851285,0.2777701699929134
0.8502143924174883,-0.7252481912741066,-1.1143605546995314,2.2160118357362104,0.2350473377608997,-1.6988888079897573,1.8695015822246699,-1.538797783510784,0.25456797521026664,-0.6447394309572883
1.477432262706671,-0.7178702568957167,-1.8104014846202032,2.71666018703465,-0.27023657248245486,-0.3184930893228098,0.2788692510945098,-0.6075143940646739,2.6453635696789157,3.145014558873479
-0.9731788859016111,-0.6980451160448048,-0.09502192071901805,-1.4045826437004747,0.3187133095077901,0.28502154134334934,0.27039864886845055,-0.8677283718642079,1.1164692714553226,0.21766827026303004
-0.6895093432022863,-0.8270089731320359,-0.7939258639876522,1.6121549256610384,0.4248206522222866,-1.4798221811863692,-0.04529880567530842,-0.4740017427592219,0.39324602565596584,-0.37971389648245485
1.3079873145591456,-0.7186346895485675,-0.08572670187669806,0.8180636945277515,0.8283883996606671,-0.013764066985095025,1.0061631668761977,-1.0165076692671988,1.0551651690522112,0.6840141914000774
0.9953549643998088,-0.5715801212786262,-0.44001408489489924,-0.3267067446294232,0.5539113859383248,-0.39607250239399816,-0.37066472020158325,-0.3934615766281351,0.28313707519686115,0.5046476409126641
-1.579297463006508,-0.7459644722046431,0.916117869265255,-0.712587793080666,0.5343334555721465,0.05174859991401193,-1.2312428364592263,0.20179099978426307,2.560240800501807,2.7893372218446024
0.4154295751399166,-0.8041411750427712,-2.256711651894275,-1.0905938865083193,0.5817610605042578,-0.4659347414252146,0.5285133930361698,-0.7152262776292964,0.5304423356325316,0.5060958630626655
2.4685893833716017,-0.5434770304096179,0.016076713879186633,0.15457829478195545,0.8830542289489038,-0.6101969644745905,2.9370005802766292,-2.324282920779267,1.350227183880727,1.157484729719096
0.1643696306696288,-0.4421554625757678,-0.3803997285823626,1.2433435510809625,1.400338549722674,-1.828256449959498,0.766027040156334,-0.9299277777961971,2.11169566055751,2.667996859761378
0.3421375186637358,-0.7788842206885949,-0.2948360494040875,0.7339440228688094,0.07560235329855208,-0.8449953448518002,-0.22951948979839654,-0.16197085702117348,1.4934430265309935,1.0412099348079713
0.09443665348263403,-0.6870087000134487,0.7783383997970574,0.511379030187216,-0.22368375893287956,-0.6036011562690331,1.2321844472988304,-1.2133602824429037,0.336865831319585,0.03261152060440653
-0.2872974544827596,-0.5019544867883167,0.31920763282692666,-1.5139175937369127,1.1384838724131205,-1.1124640820678962,-0.6746427389473373,-0.09073610152553978,1.2206509182201524,0.9665578239016811
0.24098714871905058,-0.7003896277945565,-0.6783662366968998,0.4701394590913761,0.4030866535917762,0.16278703353320334,-0.5056439177102998,-0.05482957058659428,1.6036090144447492,2.0208696689955277
-0.3120632483313534,-0.7204010723928814,-0.9668225013598165,0.16541288660014658,0.6861683693648464,-0.6598177048179193,-0.8685503193961025,-0.024913558113734385,0.43616164767413956,-0.1816441558184659
0.1499600676338955,-0.8293221698414605,-1.0414785679431184,0.8490240046112791,1.4911777762667355,-0.3866416089716267,-0.2751946279700574,-0.1597628098788824,1.5511841180430355,1.6203477416591994
1.4089008583035774,-0.7544629798401267,-2.199893695671086,0.17718932215067917,0.12656702892179772,-3.0052588528353716,2.0945780292495004,-1.7898405745269845,0.26861927405750047,-0.38977635426462265
0.4798162248087471,-0.6481428910130628,-0.46659272917742567,-0.6163816466272659,1.0920346370523806,-1.2121350094917775,0.008209659678175774,-0.5782082904811878,-0.17375626995474558,-0.6447111903173667
-0.9271406037821701,-0.46791203786632907,-1.2708748261257057,1.3754472066569865,0.35758548487534997,-0.42039391293594675,0.22664926133415697,-0.8944665123783797,-1.3630561822819118,-2.4692496209929966
-0.16578824969587835,-0.6177218354442654,-0.58993824903745,3.093209140581836,0.6842154957077398,-1.1813949055627033,0.026399483205487517,-0.48714573167728237,-0.6691880956870023,-1.1573021100021972
1.5520021122431782,-0.5175024372756817,0.0386406680724955,1.2692915733890109,0.2410561397002752,-0.07172327408201795,1.0220732389727463,-1.1185545587841945,0.2677816950625594,-0.20552180704168804
0.5790474323122781,-0.6325457861020629,-1.678637459507661,0.9016350071442524,1.0600243446595685,-0.37723119263575644,0.8496593151201494,-0.90982971987723,0.8573380647514256,1.1575291427309042
0.8143677481803742,-0.7320448236609508,-0.015129709689000959,-1.2284389181004665,0.8470064758343454,0.09062786984345439,0.26666221344269736,-0.7777045301366836,0.7771124938096471,0.1160771751787621
1.2489884088377807,-0.7274524120727949,0.15873844295347772,-1.2422464989298811,0.6613524223998417,-1.1417937882493416,0.8384601428875919,-0.9540319588869429,0.8220393462626912,0.1667444545092907
-0.06498491768788761,-0.7847970844108362,-0.6534424254391784,0.5430648849376544,-0.27986091036246225,0.6060498543237227,-1.2733535739092818,0.5692149278470073,-0.23195192708099355,-1.0079719443094048
-0.8768973912225835,-0.7813987653623449,0.21355944051329778,-0.44939952914351167,0.35344723992070026,-0.7013431460769818,0.5317174058521095,-0.7959637122343468,1.2936776316392593,1.544022685890205
1.9112131629091,-0.7300824494932324,-0.7296848133018203,2.893481348329173,0.5511843885391715,-0.3295119665163993,1.9110801126917918,-1.5619826630538738,1.2088493737151476,1.2444851315299692
0.5690345934046102,-0.5987511939960924,-1.4227212048148943,2.998877503802994,1.1433184172741049,-1.83214137889581,0.5582025907700946,-0.7871712698864874,1.0584550668437005,0.9926329679010752
0.18690552508317715,-0.7493803284785473,1.2323028140818446,0.6650502095801064,0.6625773771571991,-0.479198683016415,0.009857526355549928,-0.47688967048593395,0.21702222820662842,-0.3011260082093102
-0.43041459192504344,-0.5406407259997631,-1.4661566771242698,-2.1850167471445676,0.8449109382958252,-0.18743936535118255,-0.5762484406015383,-0.11745079020297619,1.0427934813268327,0.46069478017570187
0.8426608455762892,-0.7361784450171258,-1.5452616083237776,-0.9213018562823759,0.24135302036481748,0.3519521690367894,0.5235246286985806,-0.8245492584346377,0.8692168326239536,0.4811523543946769
0.3318871166154186,-0.6597340568222039,1.1486421045125652,1.4934311890277427,0.17717222487892503,-0.4100748694012209,-0.284469545734892,-0.3170156075244059,2.01863070598732,2.228140604217096
-1.5586239317789392,-0.6664841930874169,-2.188824342189765,-0.12326496164209988,0.043524440274707143,-0.7949487679141516,0.3627581274199979,-0.5457734193409625,1.735336896455948,1.7032677329338988
1.8834010961918841,-0.7117120043819343,-0.344358472412453,2.319653819043635,0.7862351793171001,-0.25576058669331575,1.8425087747779108,-1.5208212829954075,0.4110682604791259,0.6506728405247092
-0.4771358390535034,-0.6031937502206252,-0.6223708844631078,0.16219312647237116,1.364151943238393,-1.2213886097093094,-1.0084461889808731,0.20404282895091677,-0.23330094949110558,-0.6608520915583957
-1.415266567309577,-0.6870752774868638,-0.6307776921575409,0.017128064499632112,-0.11569171843717657,-0.7318422883157609,-0.5510121478995121,-0.3441384227657225,1.0270347339195942,0.711563769213195
1.3462020593178137,-0.715395208993564,-0.9668954230437479,1.6337978006157026,0.24113382415615414,-1.2526162085261023,0.11771304169648067,-0.540664299453434,0.568268846444494,0.9100152157325166
-0.578312502661849,-0.8371363358593582,-0.7548542759012278,2.1641945415195103,0.5150617103417644,-0.9343471279680647,-0.22911029966383553,-0.4333807011923007,1.986890653370797,2.019088908046208
-0.14375210280847206,-0.7504579904710706,0.953633304855648,0.5746944993308967,-0.04373250263499179,-1.0590756808676873,-0.37870299090636356,-0.3082633744996919,1.1421703534653396,0.686365187496143
-0.24868002395753502,-0.6186826603686039,0.24441715126941554,-0.9218496611658101,-0.5048825632500196,-0.09635184192357421,-0.01573612055867811,-0.6839531670681511,0.4333320717449477,0.24723370808683318
0.8237147252736654,-0.8556140996299922,0.793997145294675,-2.316864532225295,0.02047496276865418,-0.030407503188789042,-0.49017236453432955,-0.3926660030104576,0.5989541582804134,0.4466324932504092
-0.19945959582519995,-0.4912080823405617,-2.428783326894421,-0.3283535352938889,0.9478636044534436,-0.09346392177309587,0.1481219653737738,-0.38155009046148636,1.176591527815778,0.8314794494677499
1.6410189034769487,-0.7043606322391792,-1.3064086619215174,-2.1331271877281957,0.763571960674685,-0.7294327331741879,1.3829033843703642,-1.2838456379338083,1.4671138791094522,1.333451144133957
0.49772754418117254,-0.6617219278543507,-1.743182911084694,1.578571832205593,0.6848948582561037,0.32335259516507897,0.3753446012317987,-0.5839058523677595,1.3225464270971306,0.9682483004740797
-0.11627690026414644,-0.850123939935878,-0.8847179022498391,0.43191212779226296,0.453397538259406,-0.533990479303696,0.02633707927884693,-0.3077747143867804,0.5288340013144287,0.05885868251962803
-0.28301042091246736,-0.8583759993983997,-0.45816929364015224,-0.670653598257766,0.2572359130409514,-1.4939678602902786,-0.11991465291510675,-0.41906550465957165,1.0319555943211132,0.37844581651509096
-1.1310176541429235,-0.6260879640371743,0.20903348206452255,2.5081912880170067,0.43367350313074765,-0.7488021164724412,0.42941716792859885,-0.6190263258385298,0.36379013931604315,-0.722497234781436
-1.0898439738315564,-0.5555314704227201,-0.923053883544205,1.5612887288430648,0.46065814580262765,-1.0727608614352049,-1.1039998235063937,0.22783359592737853,2.2609265449817726,2.722200175916409
-0.4798149594312106,-0.6049583926843356,1.0856145063006772,1.368951979122742,-0.2879469186013332,0.34920233534628997,-0.0423144171035704,-0.6041834631568594,0.0710269987809109,-0.5687265936652712
1.6044223263826982,-0.6067459816120296,-0.2988004051040481,-1.1972707417082296,0.4165220451100905,-1.2716309590246384,1.9373427815822892,-1.6107707204721076,-0.6924952248295713,-0.7630518376231306
0.8666385316026859,-0.7302661977067955,-0.5018575828184461,-1.5195116236867934,0.2474484568995101,0.11041380544731683,0.9284759399915712,-0.8561564584541358,1.2273891131175154,1.2291778124072994
